 50435/2000000: episode: 68, duration: 15.583s, episode steps: 687, steps per second:  44, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.553 [0.000, 5.000],  loss: 0.006000, mae: 0.026522, mean_q: 0.024521, mean_eps: 0.954804
  122923/2000000: episode: 172, duration: 13.563s, episode steps: 742, steps per second:  55, episode reward:  9.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.573 [0.000, 5.000],  loss: 0.007754, mae: 0.231952, mean_q: 0.289750, mean_eps: 0.889703
  123618/2000000: episode: 173, duration: 15.437s, episode steps: 695, steps per second:  45, episode reward:  9.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.489 [0.000, 5.000],  loss: 0.006717, mae: 0.229895, mean_q: 0.286646, mean_eps: 0.889057
  124412/2000000: episode: 174, duration: 16.557s, episode steps: 794, steps per second:  48, episode reward: 10.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.374 [0.000, 5.000],  loss: 0.007412, mae: 0.233339, mean_q: 0.293506, mean_eps: 0.888387
  125122/2000000: episode: 175, duration: 12.442s, episode steps: 710, steps per second:  57, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.510 [0.000, 5.000],  loss: 0.006641, mae: 0.233822, mean_q: 0.294043, mean_eps: 0.887711
  125513/2000000: episode: 176, duration: 7.185s, episode steps: 391, steps per second:  54, episode reward:  3.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.407 [0.000, 5.000],  loss: 0.005624, mae: 0.254930, mean_q: 0.320353, mean_eps: 0.887214
  126541/2000000: episode: 177, duration: 19.166s, episode steps: 1028, steps per second:  54, episode reward: 14.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.506 [0.000, 5.000],  loss: 0.006616, mae: 0.251748, mean_q: 0.316726, mean_eps: 0.886575
  127461/2000000: episode: 178, duration: 16.806s, episode steps: 920, steps per second:  55, episode reward: 15.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.413 [0.000, 5.000],  loss: 0.006385, mae: 0.251367, mean_q: 0.314721, mean_eps: 0.885698
  128075/2000000: episode: 179, duration: 11.136s, episode steps: 614, steps per second:  55, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.585 [0.000, 5.000],  loss: 0.008066, mae: 0.255735, mean_q: 0.319309, mean_eps: 0.885009
  128778/2000000: episode: 180, duration: 12.158s, episode steps: 703, steps per second:  58, episode reward:  7.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.414 [0.000, 5.000],  loss: 0.005766, mae: 0.248213, mean_q: 0.311167, mean_eps: 0.884417
  129526/2000000: episode: 181, duration: 12.848s, episode steps: 748, steps per second:  58, episode reward:  8.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.544 [0.000, 5.000],  loss: 0.007526, mae: 0.251017, mean_q: 0.314305, mean_eps: 0.883763
  130724/2000000: episode: 182, duration: 23.378s, episode steps: 1198, steps per second:  51, episode reward: 14.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.615 [0.000, 5.000],  loss: 0.007180, mae: 0.271308, mean_q: 0.340045, mean_eps: 0.882888
  131293/2000000: episode: 183, duration: 10.327s, episode steps: 569, steps per second:  55, episode reward:  5.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.455 [0.000, 5.000],  loss: 0.007270, mae: 0.281206, mean_q: 0.353733, mean_eps: 0.882093
  131961/2000000: episode: 184, duration: 11.553s, episode steps: 668, steps per second:  58, episode reward:  8.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.448 [0.000, 5.000],  loss: 0.007415, mae: 0.276679, mean_q: 0.348191, mean_eps: 0.881535
  132934/2000000: episode: 185, duration: 16.852s, episode steps: 973, steps per second:  58, episode reward: 21.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.511 [0.000, 5.000],  loss: 0.006767, mae: 0.279250, mean_q: 0.350854, mean_eps: 0.880797
  133849/2000000: episode: 186, duration: 16.545s, episode steps: 915, steps per second:  55, episode reward: 14.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.523 [0.000, 5.000],  loss: 0.008236, mae: 0.282427, mean_q: 0.353302, mean_eps: 0.879947
  134639/2000000: episode: 187, duration: 13.284s, episode steps: 790, steps per second:  59, episode reward: 16.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.525 [0.000, 5.000],  loss: 0.007789, mae: 0.279269, mean_q: 0.350382, mean_eps: 0.879180
  135250/2000000: episode: 188, duration: 9.983s, episode steps: 611, steps per second:  61, episode reward: 13.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.597 [0.000, 5.000],  loss: 0.006466, mae: 0.284264, mean_q: 0.356501, mean_eps: 0.878550
  136110/2000000: episode: 189, duration: 14.183s, episode steps: 860, steps per second:  61, episode reward: 12.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.513 [0.000, 5.000],  loss: 0.007437, mae: 0.300436, mean_q: 0.377300, mean_eps: 0.877888
  137069/2000000: episode: 190, duration: 17.496s, episode steps: 959, steps per second:  55, episode reward: 14.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.586 [0.000, 5.000],  loss: 0.008111, mae: 0.298718, mean_q: 0.376672, mean_eps: 0.877069
  137912/2000000: episode: 191, duration: 15.462s, episode steps: 843, steps per second:  55, episode reward: 20.000, mean reward:  0.024 [ 0.000,  1.000], mean action: 2.474 [0.000, 5.000],  loss: 0.008016, mae: 0.299743, mean_q: 0.375320, mean_eps: 0.876259
  138783/2000000: episode: 192, duration: 14.891s, episode steps: 871, steps per second:  58, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.507 [0.000, 5.000],  loss: 0.006929, mae: 0.296164, mean_q: 0.372030, mean_eps: 0.875489
  139553/2000000: episode: 193, duration: 13.464s, episode steps: 770, steps per second:  57, episode reward: 10.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.513 [0.000, 5.000],  loss: 0.007459, mae: 0.296455, mean_q: 0.371799, mean_eps: 0.874749
  139962/2000000: episode: 194, duration: 7.078s, episode steps: 409, steps per second:  58, episode reward:  3.000, mean reward:  0.007 [ 0.000,  1.000], mean action: 2.418 [0.000, 5.000],  loss: 0.008444, mae: 0.296345, mean_q: 0.372767, mean_eps: 0.874218
  140608/2000000: episode: 195, duration: 11.527s, episode steps: 646, steps per second:  56, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.365 [0.000, 5.000],  loss: 0.006597, mae: 0.324451, mean_q: 0.407187, mean_eps: 0.873744
  141002/2000000: episode: 196, duration: 15.275s, episode steps: 394, steps per second:  26, episode reward:  4.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.401 [0.000, 5.000],  loss: 0.007146, mae: 0.320175, mean_q: 0.401779, mean_eps: 0.873276
  141511/2000000: episode: 197, duration: 9.506s, episode steps: 509, steps per second:  54, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.401 [0.000, 5.000],  loss: 0.007505, mae: 0.326800, mean_q: 0.411451, mean_eps: 0.872870
  142199/2000000: episode: 198, duration: 12.484s, episode steps: 688, steps per second:  55, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.286 [0.000, 5.000],  loss: 0.008800, mae: 0.324783, mean_q: 0.406699, mean_eps: 0.872331
  142710/2000000: episode: 199, duration: 9.228s, episode steps: 511, steps per second:  55, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.452 [0.000, 5.000],  loss: 0.007564, mae: 0.318729, mean_q: 0.400075, mean_eps: 0.871791
  143899/2000000: episode: 200, duration: 23.272s, episode steps: 1189, steps per second:  51, episode reward: 27.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.398 [0.000, 5.000],  loss: 0.006480, mae: 0.320008, mean_q: 0.400416, mean_eps: 0.871026
  144466/2000000: episode: 201, duration: 10.243s, episode steps: 567, steps per second:  55, episode reward:  6.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.515 [0.000, 5.000],  loss: 0.006088, mae: 0.315833, mean_q: 0.394569, mean_eps: 0.870236
  145539/2000000: episode: 202, duration: 19.892s, episode steps: 1073, steps per second:  54, episode reward: 15.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.536 [0.000, 5.000],  loss: 0.008200, mae: 0.334508, mean_q: 0.415107, mean_eps: 0.869498
  146240/2000000: episode: 203, duration: 13.256s, episode steps: 701, steps per second:  53, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.341 [0.000, 5.000],  loss: 0.007942, mae: 0.337199, mean_q: 0.420044, mean_eps: 0.868701
  146660/2000000: episode: 204, duration: 7.984s, episode steps: 420, steps per second:  53, episode reward:  9.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.329 [0.000, 5.000],  loss: 0.008876, mae: 0.336473, mean_q: 0.420262, mean_eps: 0.868197
  147731/2000000: episode: 205, duration: 19.676s, episode steps: 1071, steps per second:  54, episode reward: 14.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.570 [0.000, 5.000],  loss: 0.007119, mae: 0.337178, mean_q: 0.422271, mean_eps: 0.867525
  148308/2000000: episode: 206, duration: 10.058s, episode steps: 577, steps per second:  57, episode reward:  8.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.418 [0.000, 5.000],  loss: 0.006454, mae: 0.331912, mean_q: 0.416134, mean_eps: 0.866784
  149220/2000000: episode: 207, duration: 15.067s, episode steps: 912, steps per second:  61, episode reward: 17.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.564 [0.000, 5.000],  loss: 0.008106, mae: 0.342960, mean_q: 0.427434, mean_eps: 0.866114
  150187/2000000: episode: 208, duration: 17.191s, episode steps: 967, steps per second:  56, episode reward: 13.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.485 [0.000, 5.000],  loss: 0.007816, mae: 0.343735, mean_q: 0.427464, mean_eps: 0.865268
  150883/2000000: episode: 209, duration: 12.388s, episode steps: 696, steps per second:  56, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.473 [0.000, 5.000],  loss: 0.008406, mae: 0.374578, mean_q: 0.466997, mean_eps: 0.864519
  151551/2000000: episode: 210, duration: 29.394s, episode steps: 668, steps per second:  23, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.633 [0.000, 5.000],  loss: 0.009112, mae: 0.370569, mean_q: 0.461711, mean_eps: 0.863906
  152146/2000000: episode: 211, duration: 31.081s, episode steps: 595, steps per second:  19, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.447 [0.000, 5.000],  loss: 0.008500, mae: 0.365610, mean_q: 0.453083, mean_eps: 0.863337
  152560/2000000: episode: 212, duration: 21.743s, episode steps: 414, steps per second:  19, episode reward:  3.000, mean reward:  0.007 [ 0.000,  1.000], mean action: 2.488 [0.000, 5.000],  loss: 0.010029, mae: 0.373073, mean_q: 0.464246, mean_eps: 0.862883
  153316/2000000: episode: 213, duration: 12.626s, episode steps: 756, steps per second:  60, episode reward: 11.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.492 [0.000, 5.000],  loss: 0.008942, mae: 0.370711, mean_q: 0.461651, mean_eps: 0.862358
  154002/2000000: episode: 214, duration: 12.244s, episode steps: 686, steps per second:  56, episode reward:  9.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.484 [0.000, 5.000],  loss: 0.008136, mae: 0.367818, mean_q: 0.458865, mean_eps: 0.861708
  154705/2000000: episode: 215, duration: 13.239s, episode steps: 703, steps per second:  53, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.339 [0.000, 5.000],  loss: 0.007815, mae: 0.364061, mean_q: 0.455245, mean_eps: 0.861081
  155097/2000000: episode: 216, duration: 6.795s, episode steps: 392, steps per second:  58, episode reward:  5.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.599 [0.000, 5.000],  loss: 0.007972, mae: 0.377571, mean_q: 0.469390, mean_eps: 0.860588
  155595/2000000: episode: 217, duration: 9.052s, episode steps: 498, steps per second:  55, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.629 [0.000, 5.000],  loss: 0.007878, mae: 0.397992, mean_q: 0.495050, mean_eps: 0.860189
  156012/2000000: episode: 218, duration: 7.788s, episode steps: 417, steps per second:  54, episode reward:  6.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.429 [0.000, 5.000],  loss: 0.007626, mae: 0.388947, mean_q: 0.485298, mean_eps: 0.859778
  156399/2000000: episode: 219, duration: 6.898s, episode steps: 387, steps per second:  56, episode reward:  6.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.183 [0.000, 5.000],  loss: 0.009351, mae: 0.380585, mean_q: 0.475342, mean_eps: 0.859416
  156834/2000000: episode: 220, duration: 8.026s, episode steps: 435, steps per second:  54, episode reward:  8.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.349 [0.000, 5.000],  loss: 0.008995, mae: 0.385395, mean_q: 0.481439, mean_eps: 0.859046
  157515/2000000: episode: 221, duration: 12.100s, episode steps: 681, steps per second:  56, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.395 [0.000, 5.000],  loss: 0.007097, mae: 0.378708, mean_q: 0.473463, mean_eps: 0.858543
  157896/2000000: episode: 222, duration: 7.479s, episode steps: 381, steps per second:  51, episode reward:  6.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.493 [0.000, 5.000],  loss: 0.009269, mae: 0.396353, mean_q: 0.491609, mean_eps: 0.858066
  159189/2000000: episode: 223, duration: 24.224s, episode steps: 1293, steps per second:  53, episode reward: 26.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.414 [0.000, 5.000],  loss: 0.008416, mae: 0.388942, mean_q: 0.485955, mean_eps: 0.857312
  159901/2000000: episode: 224, duration: 14.016s, episode steps: 712, steps per second:  51, episode reward: 13.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.455 [0.000, 5.000],  loss: 0.008155, mae: 0.383962, mean_q: 0.479148, mean_eps: 0.856409
  160643/2000000: episode: 225, duration: 15.222s, episode steps: 742, steps per second:  49, episode reward: 11.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.580 [0.000, 5.000],  loss: 0.007365, mae: 0.406193, mean_q: 0.504197, mean_eps: 0.855755
  161035/2000000: episode: 226, duration: 7.709s, episode steps: 392, steps per second:  51, episode reward:  6.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.781 [0.000, 5.000],  loss: 0.009071, mae: 0.418427, mean_q: 0.519437, mean_eps: 0.855246
  161860/2000000: episode: 227, duration: 15.105s, episode steps: 825, steps per second:  55, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.450 [0.000, 5.000],  loss: 0.008347, mae: 0.410217, mean_q: 0.509319, mean_eps: 0.854699
  162369/2000000: episode: 228, duration: 9.566s, episode steps: 509, steps per second:  53, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.426 [0.000, 5.000],  loss: 0.007653, mae: 0.401505, mean_q: 0.498863, mean_eps: 0.854097
  163490/2000000: episode: 229, duration: 20.909s, episode steps: 1121, steps per second:  54, episode reward: 15.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.399 [0.000, 5.000],  loss: 0.009133, mae: 0.412289, mean_q: 0.512161, mean_eps: 0.853363
  164152/2000000: episode: 230, duration: 12.899s, episode steps: 662, steps per second:  51, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.521 [0.000, 5.000],  loss: 0.008872, mae: 0.412782, mean_q: 0.512891, mean_eps: 0.852562
  164577/2000000: episode: 231, duration: 7.427s, episode steps: 425, steps per second:  57, episode reward:  6.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.442 [0.000, 5.000],  loss: 0.008438, mae: 0.407414, mean_q: 0.506337, mean_eps: 0.852072
  165095/2000000: episode: 232, duration: 9.035s, episode steps: 518, steps per second:  57, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.438 [0.000, 5.000],  loss: 0.009043, mae: 0.404893, mean_q: 0.502310, mean_eps: 0.851648
  165468/2000000: episode: 233, duration: 6.519s, episode steps: 373, steps per second:  57, episode reward:  6.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.528 [0.000, 5.000],  loss: 0.008624, mae: 0.428725, mean_q: 0.533784, mean_eps: 0.851248
  165967/2000000: episode: 234, duration: 8.777s, episode steps: 499, steps per second:  57, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.387 [0.000, 5.000],  loss: 0.008032, mae: 0.415753, mean_q: 0.515769, mean_eps: 0.850856
  166460/2000000: episode: 235, duration: 9.415s, episode steps: 493, steps per second:  52, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.511 [0.000, 5.000],  loss: 0.009247, mae: 0.429849, mean_q: 0.532888, mean_eps: 0.850409
  167144/2000000: episode: 236, duration: 12.438s, episode steps: 684, steps per second:  55, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.539 [0.000, 5.000],  loss: 0.008358, mae: 0.420841, mean_q: 0.522368, mean_eps: 0.849880
  167910/2000000: episode: 237, duration: 13.582s, episode steps: 766, steps per second:  56, episode reward: 15.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.435 [0.000, 5.000],  loss: 0.007488, mae: 0.425157, mean_q: 0.530012, mean_eps: 0.849227
  168517/2000000: episode: 238, duration: 10.376s, episode steps: 607, steps per second:  58, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.517 [0.000, 5.000],  loss: 0.008700, mae: 0.427491, mean_q: 0.530116, mean_eps: 0.848607
  168909/2000000: episode: 239, duration: 6.918s, episode steps: 392, steps per second:  57, episode reward:  6.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.413 [0.000, 5.000],  loss: 0.007594, mae: 0.422537, mean_q: 0.524425, mean_eps: 0.848157
  169405/2000000: episode: 240, duration: 8.430s, episode steps: 496, steps per second:  59, episode reward:  5.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.397 [0.000, 5.000],  loss: 0.009142, mae: 0.421850, mean_q: 0.523104, mean_eps: 0.847758
  170062/2000000: episode: 241, duration: 11.603s, episode steps: 657, steps per second:  57, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.522 [0.000, 5.000],  loss: 0.008284, mae: 0.423962, mean_q: 0.525562, mean_eps: 0.847239
