25567/600000: episode: 36, duration: 13.727s, episode steps: 610, steps per second:  44, episode reward:  9.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.430 [0.000, 5.000],  loss: 0.007192, mae: 0.048469, mean_q: 0.077000, mean_eps: 0.949432
  96623/600000: episode: 141, duration: 16.518s, episode steps: 644, steps per second:  39, episode reward:  7.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.486 [0.000, 5.000],  loss: 0.007984, mae: 0.417078, mean_q: 0.517898, mean_eps: 0.807400
  97296/600000: episode: 142, duration: 19.750s, episode steps: 673, steps per second:  34, episode reward:  8.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.569 [0.000, 5.000],  loss: 0.008082, mae: 0.416474, mean_q: 0.516701, mean_eps: 0.806084
  97962/600000: episode: 143, duration: 19.168s, episode steps: 666, steps per second:  35, episode reward:  6.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.498 [0.000, 5.000],  loss: 0.006018, mae: 0.418983, mean_q: 0.520761, mean_eps: 0.804744
  98694/600000: episode: 144, duration: 19.451s, episode steps: 732, steps per second:  38, episode reward: 13.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.560 [0.000, 5.000],  loss: 0.006453, mae: 0.416577, mean_q: 0.516818, mean_eps: 0.803344
  99203/600000: episode: 145, duration: 13.772s, episode steps: 509, steps per second:  37, episode reward:  5.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.487 [0.000, 5.000],  loss: 0.007267, mae: 0.419865, mean_q: 0.522233, mean_eps: 0.802104
  99605/600000: episode: 146, duration: 11.705s, episode steps: 402, steps per second:  34, episode reward:  7.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.617 [0.000, 5.000],  loss: 0.008687, mae: 0.416588, mean_q: 0.514054, mean_eps: 0.801192
 100366/600000: episode: 147, duration: 22.157s, episode steps: 761, steps per second:  34, episode reward: 12.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.410 [0.000, 5.000],  loss: 0.006676, mae: 0.430363, mean_q: 0.533564, mean_eps: 0.800028
 100995/600000: episode: 148, duration: 18.898s, episode steps: 629, steps per second:  33, episode reward:  6.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.353 [0.000, 5.000],  loss: 0.008165, mae: 0.449401, mean_q: 0.557325, mean_eps: 0.798640
 101345/600000: episode: 149, duration: 10.751s, episode steps: 350, steps per second:  33, episode reward:  5.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.409 [0.000, 5.000],  loss: 0.008381, mae: 0.452597, mean_q: 0.560178, mean_eps: 0.797660
 101742/600000: episode: 150, duration: 12.049s, episode steps: 397, steps per second:  33, episode reward:  5.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.592 [0.000, 5.000],  loss: 0.006409, mae: 0.443473, mean_q: 0.549723, mean_eps: 0.796912
 102127/600000: episode: 151, duration: 10.012s, episode steps: 385, steps per second:  38, episode reward:  7.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.382 [0.000, 5.000],  loss: 0.006978, mae: 0.450471, mean_q: 0.557464, mean_eps: 0.796132
 102670/600000: episode: 152, duration: 15.430s, episode steps: 543, steps per second:  35, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.446 [0.000, 5.000],  loss: 0.006935, mae: 0.444186, mean_q: 0.549335, mean_eps: 0.795204
 103058/600000: episode: 153, duration: 12.603s, episode steps: 388, steps per second:  31, episode reward:  5.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.647 [0.000, 5.000],  loss: 0.007838, mae: 0.449688, mean_q: 0.554929, mean_eps: 0.794272
 103485/600000: episode: 154, duration: 13.477s, episode steps: 427, steps per second:  32, episode reward:  7.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.419 [0.000, 5.000],  loss: 0.008099, mae: 0.455796, mean_q: 0.564080, mean_eps: 0.793456
 104296/600000: episode: 155, duration: 22.493s, episode steps: 811, steps per second:  36, episode reward: 11.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.418 [0.000, 5.000],  loss: 0.008383, mae: 0.448742, mean_q: 0.554008, mean_eps: 0.792220
 104947/600000: episode: 156, duration: 20.425s, episode steps: 651, steps per second:  32, episode reward:  5.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.462 [0.000, 5.000],  loss: 0.008710, mae: 0.449106, mean_q: 0.554184, mean_eps: 0.790760
 105900/600000: episode: 157, duration: 27.418s, episode steps: 953, steps per second:  35, episode reward: 14.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.424 [0.000, 5.000],  loss: 0.007837, mae: 0.480499, mean_q: 0.594481, mean_eps: 0.789156
 107035/600000: episode: 158, duration: 29.383s, episode steps: 1135, steps per second:  39, episode reward: 12.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.399 [0.000, 5.000],  loss: 0.007208, mae: 0.486579, mean_q: 0.601692, mean_eps: 0.787068
 108088/600000: episode: 159, duration: 25.358s, episode steps: 1053, steps per second:  42, episode reward: 21.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.435 [0.000, 5.000],  loss: 0.007751, mae: 0.483224, mean_q: 0.598123, mean_eps: 0.784880
 108723/600000: episode: 160, duration: 13.691s, episode steps: 635, steps per second:  46, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.513 [0.000, 5.000],  loss: 0.007832, mae: 0.489155, mean_q: 0.605376, mean_eps: 0.783192
 109363/600000: episode: 161, duration: 13.505s, episode steps: 640, steps per second:  47, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.528 [0.000, 5.000],  loss: 0.007070, mae: 0.486723, mean_q: 0.599550, mean_eps: 0.781916
 110740/600000: episode: 162, duration: 35.401s, episode steps: 1377, steps per second:  39, episode reward: 21.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.447 [0.000, 5.000],  loss: 0.008350, mae: 0.508196, mean_q: 0.626906, mean_eps: 0.779900
 111124/600000: episode: 163, duration: 9.538s, episode steps: 384, steps per second:  40, episode reward:  6.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.805 [0.000, 5.000],  loss: 0.008587, mae: 0.515893, mean_q: 0.635833, mean_eps: 0.778140
 111746/600000: episode: 164, duration: 15.085s, episode steps: 622, steps per second:  41, episode reward:  4.000, mean reward:  0.006 [ 0.000,  1.000], mean action: 2.526 [0.000, 5.000],  loss: 0.007938, mae: 0.520304, mean_q: 0.642876, mean_eps: 0.777132
 112466/600000: episode: 165, duration: 21.732s, episode steps: 720, steps per second:  33, episode reward: 11.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.704 [0.000, 5.000],  loss: 0.008766, mae: 0.522897, mean_q: 0.644470, mean_eps: 0.775788
 113286/600000: episode: 166, duration: 25.042s, episode steps: 820, steps per second:  33, episode reward: 12.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.515 [0.000, 5.000],  loss: 0.007835, mae: 0.513035, mean_q: 0.631893, mean_eps: 0.774248
 114459/600000: episode: 167, duration: 37.379s, episode steps: 1173, steps per second:  31, episode reward: 25.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.377 [0.000, 5.000],  loss: 0.008347, mae: 0.527101, mean_q: 0.649357, mean_eps: 0.772256
 115655/600000: episode: 168, duration: 34.257s, episode steps: 1196, steps per second:  35, episode reward: 26.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.660 [0.000, 5.000],  loss: 0.007919, mae: 0.541225, mean_q: 0.667188, mean_eps: 0.769888
 116321/600000: episode: 169, duration: 21.495s, episode steps: 666, steps per second:  31, episode reward:  7.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.808 [0.000, 5.000],  loss: 0.009281, mae: 0.573760, mean_q: 0.706606, mean_eps: 0.768024
 116816/600000: episode: 170, duration: 14.763s, episode steps: 495, steps per second:  34, episode reward:  5.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.824 [0.000, 5.000],  loss: 0.008638, mae: 0.561913, mean_q: 0.691607, mean_eps: 0.766864
 117871/600000: episode: 171, duration: 26.794s, episode steps: 1055, steps per second:  39, episode reward: 18.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.568 [0.000, 5.000],  loss: 0.009550, mae: 0.571862, mean_q: 0.703327, mean_eps: 0.765316
 118529/600000: episode: 172, duration: 16.851s, episode steps: 658, steps per second:  39, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.734 [0.000, 5.000],  loss: 0.007987, mae: 0.567675, mean_q: 0.696830, mean_eps: 0.763600
 119559/600000: episode: 173, duration: 23.568s, episode steps: 1030, steps per second:  44, episode reward: 18.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.616 [0.000, 5.000],  loss: 0.008382, mae: 0.566790, mean_q: 0.696843, mean_eps: 0.761912
 120233/600000: episode: 174, duration: 14.937s, episode steps: 674, steps per second:  45, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.688 [0.000, 5.000],  loss: 0.008686, mae: 0.574054, mean_q: 0.707056, mean_eps: 0.760208
 120868/600000: episode: 175, duration: 16.499s, episode steps: 635, steps per second:  38, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.584 [0.000, 5.000],  loss: 0.009296, mae: 0.594301, mean_q: 0.731253, mean_eps: 0.758900
 121619/600000: episode: 176, duration: 18.350s, episode steps: 751, steps per second:  41, episode reward:  9.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.345 [0.000, 5.000],  loss: 0.010151, mae: 0.590827, mean_q: 0.728035, mean_eps: 0.757516
 122250/600000: episode: 177, duration: 13.735s, episode steps: 631, steps per second:  46, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.669 [0.000, 5.000],  loss: 0.007631, mae: 0.584742, mean_q: 0.720558, mean_eps: 0.756132
 122885/600000: episode: 178, duration: 13.269s, episode steps: 635, steps per second:  48, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.554 [0.000, 5.000],  loss: 0.009352, mae: 0.597816, mean_q: 0.735247, mean_eps: 0.754864
 123590/600000: episode: 179, duration: 21.152s, episode steps: 705, steps per second:  33, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.755 [0.000, 5.000],  loss: 0.008016, mae: 0.592373, mean_q: 0.729917, mean_eps: 0.753524
 124405/600000: episode: 180, duration: 20.086s, episode steps: 815, steps per second:  41, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.578 [0.000, 5.000],  loss: 0.008178, mae: 0.589016, mean_q: 0.723205, mean_eps: 0.752004
 125872/600000: episode: 181, duration: 36.651s, episode steps: 1467, steps per second:  40, episode reward: 27.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.593 [0.000, 5.000],  loss: 0.008743, mae: 0.619246, mean_q: 0.760346, mean_eps: 0.749724
 126643/600000: episode: 182, duration: 19.628s, episode steps: 771, steps per second:  39, episode reward: 10.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.598 [0.000, 5.000],  loss: 0.009443, mae: 0.630838, mean_q: 0.776451, mean_eps: 0.747488
 127286/600000: episode: 183, duration: 15.423s, episode steps: 643, steps per second:  42, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.557 [0.000, 5.000],  loss: 0.008794, mae: 0.637845, mean_q: 0.784742, mean_eps: 0.746072
 127856/600000: episode: 184, duration: 14.088s, episode steps: 570, steps per second:  40, episode reward:  7.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.333 [0.000, 5.000],  loss: 0.008694, mae: 0.626149, mean_q: 0.769092, mean_eps: 0.744860
 128533/600000: episode: 185, duration: 16.972s, episode steps: 677, steps per second:  40, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.456 [0.000, 5.000],  loss: 0.009933, mae: 0.624921, mean_q: 0.765388, mean_eps: 0.743612
 129433/600000: episode: 186, duration: 19.965s, episode steps: 900, steps per second:  45, episode reward: 14.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.657 [0.000, 5.000],  loss: 0.008634, mae: 0.633072, mean_q: 0.777070, mean_eps: 0.742032
 129903/600000: episode: 187, duration: 11.580s, episode steps: 470, steps per second:  41, episode reward:  9.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.555 [0.000, 5.000],  loss: 0.010461, mae: 0.629567, mean_q: 0.772529, mean_eps: 0.740664
 130555/600000: episode: 188, duration: 15.564s, episode steps: 652, steps per second:  42, episode reward:  7.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.426 [0.000, 5.000],  loss: 0.008554, mae: 0.659876, mean_q: 0.810408, mean_eps: 0.739544
 131223/600000: episode: 189, duration: 17.899s, episode steps: 668, steps per second:  37, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.439 [0.000, 5.000],  loss: 0.008659, mae: 0.662960, mean_q: 0.814015, mean_eps: 0.738224
 131630/600000: episode: 190, duration: 10.361s, episode steps: 407, steps per second:  39, episode reward:  7.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.273 [0.000, 5.000],  loss: 0.008204, mae: 0.659170, mean_q: 0.809116, mean_eps: 0.737148
 132315/600000: episode: 191, duration: 18.065s, episode steps: 685, steps per second:  38, episode reward: 12.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.610 [0.000, 5.000],  loss: 0.009825, mae: 0.652934, mean_q: 0.801106, mean_eps: 0.736056
 132718/600000: episode: 192, duration: 12.472s, episode steps: 403, steps per second:  32, episode reward:  3.000, mean reward:  0.007 [ 0.000,  1.000], mean action: 2.650 [0.000, 5.000],  loss: 0.007545, mae: 0.658989, mean_q: 0.808893, mean_eps: 0.734968
 133271/600000: episode: 193, duration: 15.541s, episode steps: 553, steps per second:  36, episode reward:  9.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.729 [0.000, 5.000],  loss: 0.008891, mae: 0.650100, mean_q: 0.795196, mean_eps: 0.734012
 133956/600000: episode: 194, duration: 17.578s, episode steps: 685, steps per second:  39, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.415 [0.000, 5.000],  loss: 0.008381, mae: 0.647598, mean_q: 0.792667, mean_eps: 0.732776
 134471/600000: episode: 195, duration: 13.027s, episode steps: 515, steps per second:  40, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.247 [0.000, 5.000],  loss: 0.009391, mae: 0.659122, mean_q: 0.806786, mean_eps: 0.731576
 134926/600000: episode: 196, duration: 11.768s, episode steps: 455, steps per second:  39, episode reward:  7.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.459 [0.000, 5.000],  loss: 0.008705, mae: 0.653760, mean_q: 0.800127, mean_eps: 0.730604
 135999/600000: episode: 197, duration: 28.265s, episode steps: 1073, steps per second:  38, episode reward: 18.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.347 [0.000, 5.000],  loss: 0.008880, mae: 0.672882, mean_q: 0.824910, mean_eps: 0.729076
 136722/600000: episode: 198, duration: 17.464s, episode steps: 723, steps per second:  41, episode reward: 13.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.429 [0.000, 5.000],  loss: 0.008276, mae: 0.673648, mean_q: 0.825781, mean_eps: 0.727280
 137123/600000: episode: 199, duration: 10.460s, episode steps: 401, steps per second:  38, episode reward:  6.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.459 [0.000, 5.000],  loss: 0.008269, mae: 0.676384, mean_q: 0.827368, mean_eps: 0.726156
 138007/600000: episode: 200, duration: 27.880s, episode steps: 884, steps per second:  32, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.367 [0.000, 5.000],  loss: 0.007591, mae: 0.675753, mean_q: 0.828309, mean_eps: 0.724872
 138913/600000: episode: 201, duration: 26.608s, episode steps: 906, steps per second:  34, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.491 [0.000, 5.000],  loss: 0.009424, mae: 0.674447, mean_q: 0.824694, mean_eps: 0.723080
 139314/600000: episode: 202, duration: 11.934s, episode steps: 401, steps per second:  34, episode reward:  6.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.706 [0.000, 5.000],  loss: 0.007419, mae: 0.674347, mean_q: 0.825668, mean_eps: 0.721772
 140104/600000: episode: 203, duration: 21.816s, episode steps: 790, steps per second:  36, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.335 [0.000, 5.000],  loss: 0.008268, mae: 0.679754, mean_q: 0.832064, mean_eps: 0.720584
 141218/600000: episode: 204, duration: 33.319s, episode steps: 1114, steps per second:  33, episode reward: 19.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.592 [0.000, 5.000],  loss: 0.009401, mae: 0.713765, mean_q: 0.874643, mean_eps: 0.718680
 142181/600000: episode: 205, duration: 28.737s, episode steps: 963, steps per second:  34, episode reward: 15.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.515 [0.000, 5.000],  loss: 0.007947, mae: 0.709156, mean_q: 0.868712, mean_eps: 0.716600
 142668/600000: episode: 206, duration: 12.566s, episode steps: 487, steps per second:  39, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.222 [0.000, 5.000],  loss: 0.010360, mae: 0.719026, mean_q: 0.878613, mean_eps: 0.715152
 143276/600000: episode: 207, duration: 15.573s, episode steps: 608, steps per second:  39, episode reward:  6.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.452 [0.000, 5.000],  loss: 0.009465, mae: 0.718479, mean_q: 0.879125, mean_eps: 0.714060
 143656/600000: episode: 208, duration: 9.149s, episode steps: 380, steps per second:  42, episode reward:  5.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.626 [0.000, 5.000],  loss: 0.009331, mae: 0.724850, mean_q: 0.886644, mean_eps: 0.713072
 144020/600000: episode: 209, duration: 8.415s, episode steps: 364, steps per second:  43, episode reward:  6.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.302 [0.000, 5.000],  loss: 0.008478, mae: 0.707184, mean_q: 0.865749, mean_eps: 0.712328
 144558/600000: episode: 210, duration: 13.983s, episode steps: 538, steps per second:  38, episode reward:  7.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.431 [0.000, 5.000],  loss: 0.009715, mae: 0.723230, mean_q: 0.887079, mean_eps: 0.711424
