  25503/600000: episode: 38, duration: 15.486s, episode steps: 716, steps per second:  46, episode reward: 12.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.492 [0.000, 5.000],  loss: 0.007130, mae: 0.049164, mean_q: 0.072816, mean_eps: 0.954546
 103117/600000: episode: 143, duration: 21.819s, episode steps: 1170, steps per second:  54, episode reward: 20.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.481 [0.000, 5.000],  loss: 0.007240, mae: 0.264257, mean_q: 0.335120, mean_eps: 0.815442
 103911/600000: episode: 144, duration: 14.068s, episode steps: 794, steps per second:  56, episode reward: 11.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.329 [0.000, 5.000],  loss: 0.006863, mae: 0.263581, mean_q: 0.335769, mean_eps: 0.813675
 104259/600000: episode: 145, duration: 6.127s, episode steps: 348, steps per second:  57, episode reward:  4.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.210 [0.000, 5.000],  loss: 0.006065, mae: 0.258014, mean_q: 0.327535, mean_eps: 0.812649
 105097/600000: episode: 146, duration: 13.968s, episode steps: 838, steps per second:  60, episode reward:  8.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.332 [0.000, 5.000],  loss: 0.007434, mae: 0.265664, mean_q: 0.336231, mean_eps: 0.811580
 105482/600000: episode: 147, duration: 6.281s, episode steps: 385, steps per second:  61, episode reward:  8.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.475 [0.000, 5.000],  loss: 0.007458, mae: 0.271099, mean_q: 0.344434, mean_eps: 0.810478
 106296/600000: episode: 148, duration: 13.351s, episode steps: 814, steps per second:  61, episode reward:  9.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.181 [0.000, 5.000],  loss: 0.006373, mae: 0.258622, mean_q: 0.328260, mean_eps: 0.809402
 106964/600000: episode: 149, duration: 11.488s, episode steps: 668, steps per second:  58, episode reward:  8.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.421 [0.000, 5.000],  loss: 0.007654, mae: 0.264429, mean_q: 0.332281, mean_eps: 0.808070
 107636/600000: episode: 150, duration: 11.092s, episode steps: 672, steps per second:  61, episode reward:  9.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.571 [0.000, 5.000],  loss: 0.006580, mae: 0.263761, mean_q: 0.333140, mean_eps: 0.806864
 108325/600000: episode: 151, duration: 11.235s, episode steps: 689, steps per second:  61, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.576 [0.000, 5.000],  loss: 0.007085, mae: 0.268238, mean_q: 0.341593, mean_eps: 0.805636
 109240/600000: episode: 152, duration: 17.598s, episode steps: 915, steps per second:  52, episode reward: 12.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.466 [0.000, 5.000],  loss: 0.006395, mae: 0.261095, mean_q: 0.329132, mean_eps: 0.804192
 110190/600000: episode: 153, duration: 16.609s, episode steps: 950, steps per second:  57, episode reward: 14.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.364 [0.000, 5.000],  loss: 0.006545, mae: 0.276670, mean_q: 0.350005, mean_eps: 0.802515
 110807/600000: episode: 154, duration: 10.620s, episode steps: 617, steps per second:  58, episode reward: 11.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.337 [0.000, 5.000],  loss: 0.007904, mae: 0.316167, mean_q: 0.396958, mean_eps: 0.801104
 111600/600000: episode: 155, duration: 14.543s, episode steps: 793, steps per second:  55, episode reward:  9.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.431 [0.000, 5.000],  loss: 0.007305, mae: 0.312786, mean_q: 0.392761, mean_eps: 0.799836
 112480/600000: episode: 156, duration: 16.211s, episode steps: 880, steps per second:  54, episode reward: 11.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.507 [0.000, 5.000],  loss: 0.008560, mae: 0.317594, mean_q: 0.398569, mean_eps: 0.798332
 113066/600000: episode: 157, duration: 9.963s, episode steps: 586, steps per second:  59, episode reward:  7.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.466 [0.000, 5.000],  loss: 0.008764, mae: 0.318028, mean_q: 0.396614, mean_eps: 0.797010
 113992/600000: episode: 158, duration: 18.704s, episode steps: 926, steps per second:  50, episode reward: 11.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.383 [0.000, 5.000],  loss: 0.008965, mae: 0.321407, mean_q: 0.401274, mean_eps: 0.795650
 114512/600000: episode: 159, duration: 9.658s, episode steps: 520, steps per second:  54, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.350 [0.000, 5.000],  loss: 0.007607, mae: 0.310880, mean_q: 0.390430, mean_eps: 0.794350
 115316/600000: episode: 160, duration: 15.054s, episode steps: 804, steps per second:  53, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.531 [0.000, 5.000],  loss: 0.007733, mae: 0.314790, mean_q: 0.393488, mean_eps: 0.793158
 115954/600000: episode: 161, duration: 11.271s, episode steps: 638, steps per second:  57, episode reward: 10.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.530 [0.000, 5.000],  loss: 0.006540, mae: 0.314967, mean_q: 0.394113, mean_eps: 0.791859
 116437/600000: episode: 162, duration: 9.489s, episode steps: 483, steps per second:  51, episode reward:  8.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.536 [0.000, 5.000],  loss: 0.007134, mae: 0.308029, mean_q: 0.385702, mean_eps: 0.790847
 117451/600000: episode: 163, duration: 23.876s, episode steps: 1014, steps per second:  42, episode reward: 13.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.321 [0.000, 5.000],  loss: 0.007421, mae: 0.316435, mean_q: 0.395992, mean_eps: 0.789501
 118354/600000: episode: 164, duration: 18.449s, episode steps: 903, steps per second:  49, episode reward: 10.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.471 [0.000, 5.000],  loss: 0.007118, mae: 0.321589, mean_q: 0.400812, mean_eps: 0.787776
 119219/600000: episode: 165, duration: 17.213s, episode steps: 865, steps per second:  50, episode reward: 13.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.391 [0.000, 5.000],  loss: 0.008685, mae: 0.317725, mean_q: 0.396893, mean_eps: 0.786185
 119865/600000: episode: 166, duration: 12.650s, episode steps: 646, steps per second:  51, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.526 [0.000, 5.000],  loss: 0.006807, mae: 0.309959, mean_q: 0.388482, mean_eps: 0.784824
 120618/600000: episode: 167, duration: 14.313s, episode steps: 753, steps per second:  53, episode reward: 11.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.335 [0.000, 5.000],  loss: 0.008427, mae: 0.342309, mean_q: 0.427886, mean_eps: 0.783564
 121554/600000: episode: 168, duration: 21.097s, episode steps: 936, steps per second:  44, episode reward: 16.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.429 [0.000, 5.000],  loss: 0.007522, mae: 0.347499, mean_q: 0.433698, mean_eps: 0.782045
 122404/600000: episode: 169, duration: 17.223s, episode steps: 850, steps per second:  49, episode reward: 12.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.662 [0.000, 5.000],  loss: 0.008312, mae: 0.347030, mean_q: 0.434586, mean_eps: 0.780440
 123929/600000: episode: 170, duration: 28.080s, episode steps: 1525, steps per second:  54, episode reward: 17.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.429 [0.000, 5.000],  loss: 0.007053, mae: 0.341171, mean_q: 0.426657, mean_eps: 0.778301
 124489/600000: episode: 171, duration: 9.149s, episode steps: 560, steps per second:  61, episode reward:  7.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.595 [0.000, 5.000],  loss: 0.006839, mae: 0.342679, mean_q: 0.427795, mean_eps: 0.776422
 125274/600000: episode: 172, duration: 12.793s, episode steps: 785, steps per second:  61, episode reward: 14.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.490 [0.000, 5.000],  loss: 0.007749, mae: 0.345370, mean_q: 0.432693, mean_eps: 0.775212
 125790/600000: episode: 173, duration: 9.743s, episode steps: 516, steps per second:  53, episode reward:  7.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.672 [0.000, 5.000],  loss: 0.006768, mae: 0.334897, mean_q: 0.418905, mean_eps: 0.774042
 126748/600000: episode: 174, duration: 17.817s, episode steps: 958, steps per second:  54, episode reward: 18.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.383 [0.000, 5.000],  loss: 0.007579, mae: 0.342655, mean_q: 0.427380, mean_eps: 0.772718
 127400/600000: episode: 175, duration: 12.084s, episode steps: 652, steps per second:  54, episode reward:  8.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.262 [0.000, 5.000],  loss: 0.007413, mae: 0.347001, mean_q: 0.432110, mean_eps: 0.771270
 128829/600000: episode: 176, duration: 23.785s, episode steps: 1429, steps per second:  60, episode reward: 15.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.531 [0.000, 5.000],  loss: 0.006926, mae: 0.342982, mean_q: 0.426720, mean_eps: 0.769395
 129800/600000: episode: 177, duration: 16.373s, episode steps: 971, steps per second:  59, episode reward: 17.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.457 [0.000, 5.000],  loss: 0.007323, mae: 0.344327, mean_q: 0.428376, mean_eps: 0.767235
 130434/600000: episode: 178, duration: 10.645s, episode steps: 634, steps per second:  60, episode reward:  7.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.338 [0.000, 5.000],  loss: 0.007334, mae: 0.374632, mean_q: 0.465440, mean_eps: 0.765791
 131003/600000: episode: 179, duration: 9.258s, episode steps: 569, steps per second:  61, episode reward: 10.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.170 [0.000, 5.000],  loss: 0.008704, mae: 0.397636, mean_q: 0.494056, mean_eps: 0.764708
 131664/600000: episode: 180, duration: 10.951s, episode steps: 661, steps per second:  60, episode reward: 18.000, mean reward:  0.027 [ 0.000,  1.000], mean action: 2.339 [0.000, 5.000],  loss: 0.008413, mae: 0.398667, mean_q: 0.498056, mean_eps: 0.763602
 132704/600000: episode: 181, duration: 17.202s, episode steps: 1040, steps per second:  60, episode reward: 13.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.590 [0.000, 5.000],  loss: 0.007683, mae: 0.398782, mean_q: 0.494771, mean_eps: 0.762072
 133432/600000: episode: 182, duration: 13.546s, episode steps: 728, steps per second:  54, episode reward: 14.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.526 [0.000, 5.000],  loss: 0.008134, mae: 0.396301, mean_q: 0.490974, mean_eps: 0.760481
 134416/600000: episode: 183, duration: 17.450s, episode steps: 984, steps per second:  56, episode reward: 19.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.321 [0.000, 5.000],  loss: 0.008129, mae: 0.398921, mean_q: 0.495166, mean_eps: 0.758940
 134983/600000: episode: 184, duration: 9.319s, episode steps: 567, steps per second:  61, episode reward:  8.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.347 [0.000, 5.000],  loss: 0.007182, mae: 0.393290, mean_q: 0.489044, mean_eps: 0.757544
 135630/600000: episode: 185, duration: 10.656s, episode steps: 647, steps per second:  61, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.515 [0.000, 5.000],  loss: 0.008200, mae: 0.397151, mean_q: 0.492616, mean_eps: 0.756449
 136359/600000: episode: 186, duration: 12.180s, episode steps: 729, steps per second:  60, episode reward: 11.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.454 [0.000, 5.000],  loss: 0.008185, mae: 0.396654, mean_q: 0.491190, mean_eps: 0.755211
 137003/600000: episode: 187, duration: 11.045s, episode steps: 644, steps per second:  58, episode reward: 12.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.413 [0.000, 5.000],  loss: 0.006494, mae: 0.394082, mean_q: 0.488058, mean_eps: 0.753976
 137651/600000: episode: 188, duration: 11.183s, episode steps: 648, steps per second:  58, episode reward:  9.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.588 [0.000, 5.000],  loss: 0.007755, mae: 0.390797, mean_q: 0.483608, mean_eps: 0.752813
 138385/600000: episode: 189, duration: 12.985s, episode steps: 734, steps per second:  57, episode reward: 12.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.440 [0.000, 5.000],  loss: 0.008129, mae: 0.399003, mean_q: 0.492147, mean_eps: 0.751568
 139230/600000: episode: 190, duration: 14.811s, episode steps: 845, steps per second:  57, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.633 [0.000, 5.000],  loss: 0.008270, mae: 0.395821, mean_q: 0.488639, mean_eps: 0.750146
 139745/600000: episode: 191, duration: 9.765s, episode steps: 515, steps per second:  53, episode reward:  6.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.614 [0.000, 5.000],  loss: 0.008524, mae: 0.395822, mean_q: 0.489827, mean_eps: 0.748922
 140093/600000: episode: 192, duration: 6.470s, episode steps: 348, steps per second:  54, episode reward:  4.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.532 [0.000, 5.000],  loss: 0.007353, mae: 0.399953, mean_q: 0.496341, mean_eps: 0.748144
 140465/600000: episode: 193, duration: 7.162s, episode steps: 372, steps per second:  52, episode reward:  6.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.293 [0.000, 5.000],  loss: 0.007496, mae: 0.417572, mean_q: 0.519016, mean_eps: 0.747496
 140903/600000: episode: 194, duration: 8.111s, episode steps: 438, steps per second:  54, episode reward:  5.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.406 [0.000, 5.000],  loss: 0.008266, mae: 0.407879, mean_q: 0.506072, mean_eps: 0.746769
 141440/600000: episode: 195, duration: 9.180s, episode steps: 537, steps per second:  58, episode reward:  8.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.533 [0.000, 5.000],  loss: 0.007304, mae: 0.412956, mean_q: 0.512293, mean_eps: 0.745894
 142218/600000: episode: 196, duration: 13.677s, episode steps: 778, steps per second:  57, episode reward: 18.000, mean reward:  0.023 [ 0.000,  1.000], mean action: 2.306 [0.000, 5.000],  loss: 0.009396, mae: 0.418046, mean_q: 0.518776, mean_eps: 0.744710
 143078/600000: episode: 197, duration: 15.075s, episode steps: 860, steps per second:  57, episode reward:  8.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.516 [0.000, 5.000],  loss: 0.007171, mae: 0.408417, mean_q: 0.506480, mean_eps: 0.743234
 143600/600000: episode: 198, duration: 9.381s, episode steps: 522, steps per second:  56, episode reward:  7.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.556 [0.000, 5.000],  loss: 0.008407, mae: 0.416587, mean_q: 0.517216, mean_eps: 0.741992
 144480/600000: episode: 199, duration: 15.411s, episode steps: 880, steps per second:  57, episode reward: 16.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.470 [0.000, 5.000],  loss: 0.007772, mae: 0.410681, mean_q: 0.510210, mean_eps: 0.740732
 144854/600000: episode: 200, duration: 6.572s, episode steps: 374, steps per second:  57, episode reward:  6.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.543 [0.000, 5.000],  loss: 0.007708, mae: 0.410977, mean_q: 0.510954, mean_eps: 0.739601
 145410/600000: episode: 201, duration: 9.734s, episode steps: 556, steps per second:  57, episode reward: 10.000, mean reward:  0.018 [ 0.000,  1.000], mean action: 2.387 [0.000, 5.000],  loss: 0.007904, mae: 0.408538, mean_q: 0.507704, mean_eps: 0.738762
 146049/600000: episode: 202, duration: 10.821s, episode steps: 639, steps per second:  59, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.430 [0.000, 5.000],  loss: 0.008544, mae: 0.419974, mean_q: 0.520531, mean_eps: 0.737686
 146521/600000: episode: 203, duration: 8.217s, episode steps: 472, steps per second:  57, episode reward:  7.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.110 [0.000, 5.000],  loss: 0.007258, mae: 0.419750, mean_q: 0.521302, mean_eps: 0.736685
 147318/600000: episode: 204, duration: 13.584s, episode steps: 797, steps per second:  59, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.309 [0.000, 5.000],  loss: 0.007892, mae: 0.410988, mean_q: 0.509537, mean_eps: 0.735544
 147838/600000: episode: 205, duration: 9.385s, episode steps: 520, steps per second:  55, episode reward:  3.000, mean reward:  0.006 [ 0.000,  1.000], mean action: 2.479 [0.000, 5.000],  loss: 0.008217, mae: 0.419747, mean_q: 0.520979, mean_eps: 0.734360
 148307/600000: episode: 206, duration: 8.065s, episode steps: 469, steps per second:  58, episode reward:  6.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.382 [0.000, 5.000],  loss: 0.009369, mae: 0.422343, mean_q: 0.522965, mean_eps: 0.733470
 148921/600000: episode: 207, duration: 10.793s, episode steps: 614, steps per second:  57, episode reward: 16.000, mean reward:  0.026 [ 0.000,  1.000], mean action: 2.485 [0.000, 5.000],  loss: 0.007426, mae: 0.414200, mean_q: 0.513636, mean_eps: 0.732495
 149457/600000: episode: 208, duration: 9.087s, episode steps: 536, steps per second:  59, episode reward:  6.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.317 [0.000, 5.000],  loss: 0.007291, mae: 0.411658, mean_q: 0.509235, mean_eps: 0.731458
 150421/600000: episode: 209, duration: 16.471s, episode steps: 964, steps per second:  59, episode reward: 14.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.428 [0.000, 5.000],  loss: 0.006760, mae: 0.414925, mean_q: 0.514658, mean_eps: 0.730108
 151003/600000: episode: 210, duration: 10.223s, episode steps: 582, steps per second:  57, episode reward:  4.000, mean reward:  0.007 [ 0.000,  1.000], mean action: 2.352 [0.000, 5.000],  loss: 0.008123, mae: 0.433403, mean_q: 0.536963, mean_eps: 0.728718
 151534/600000: episode: 211, duration: 9.001s, episode steps: 531, steps per second:  59, episode reward:  9.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.689 [0.000, 5.000],  loss: 0.009035, mae: 0.435352, mean_q: 0.537819, mean_eps: 0.727718
 151956/600000: episode: 212, duration: 6.926s, episode steps: 422, steps per second:  61, episode reward:  6.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.564 [0.000, 5.000],  loss: 0.006810, mae: 0.429892, mean_q: 0.531768, mean_eps: 0.726861
