   50270/2000000: episode: 74, duration: 13.334s, episode steps: 519, steps per second:  39, episode reward:  4.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.644 [0.000, 5.000],  loss: 0.006156, mae: 0.014239, mean_q: 0.020979, mean_eps: 0.968247
  123112/2000000: episode: 179, duration: 33.819s, episode steps: 869, steps per second:  26, episode reward: 14.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.435 [0.000, 5.000],  loss: 0.006946, mae: 0.164980, mean_q: 0.217361, mean_eps: 0.922305
  123786/2000000: episode: 180, duration: 26.191s, episode steps: 674, steps per second:  26, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.521 [0.000, 5.000],  loss: 0.006890, mae: 0.164140, mean_q: 0.218600, mean_eps: 0.921816
  124595/2000000: episode: 181, duration: 31.345s, episode steps: 809, steps per second:  26, episode reward: 10.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.420 [0.000, 5.000],  loss: 0.006487, mae: 0.164017, mean_q: 0.217863, mean_eps: 0.921346
  124987/2000000: episode: 182, duration: 15.208s, episode steps: 392, steps per second:  26, episode reward:  4.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.357 [0.000, 5.000],  loss: 0.006801, mae: 0.162265, mean_q: 0.215288, mean_eps: 0.920966
  126040/2000000: episode: 183, duration: 40.964s, episode steps: 1053, steps per second:  26, episode reward: 17.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.467 [0.000, 5.000],  loss: 0.006475, mae: 0.161519, mean_q: 0.213619, mean_eps: 0.920509
  126663/2000000: episode: 184, duration: 24.364s, episode steps: 623, steps per second:  26, episode reward: 14.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.416 [0.000, 5.000],  loss: 0.005743, mae: 0.158676, mean_q: 0.210424, mean_eps: 0.919978
  127429/2000000: episode: 185, duration: 29.785s, episode steps: 766, steps per second:  26, episode reward: 13.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.435 [0.000, 5.000],  loss: 0.006518, mae: 0.162143, mean_q: 0.215427, mean_eps: 0.919538
  128382/2000000: episode: 186, duration: 36.898s, episode steps: 953, steps per second:  26, episode reward: 15.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.416 [0.000, 5.000],  loss: 0.006239, mae: 0.160652, mean_q: 0.213583, mean_eps: 0.918993
  129036/2000000: episode: 187, duration: 25.636s, episode steps: 654, steps per second:  26, episode reward:  7.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.544 [0.000, 5.000],  loss: 0.006995, mae: 0.164676, mean_q: 0.219009, mean_eps: 0.918485
  129893/2000000: episode: 188, duration: 33.510s, episode steps: 857, steps per second:  26, episode reward: 13.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.534 [0.000, 5.000],  loss: 0.006087, mae: 0.163763, mean_q: 0.216121, mean_eps: 0.918006
  130592/2000000: episode: 189, duration: 27.129s, episode steps: 699, steps per second:  26, episode reward:  8.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.506 [0.000, 5.000],  loss: 0.007484, mae: 0.192356, mean_q: 0.252105, mean_eps: 0.917513
  131121/2000000: episode: 190, duration: 20.624s, episode steps: 529, steps per second:  26, episode reward:  5.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.406 [0.000, 5.000],  loss: 0.006255, mae: 0.192592, mean_q: 0.254561, mean_eps: 0.917125
  132235/2000000: episode: 191, duration: 43.760s, episode steps: 1114, steps per second:  25, episode reward: 11.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.494 [0.000, 5.000],  loss: 0.006797, mae: 0.197316, mean_q: 0.258860, mean_eps: 0.916604
  133021/2000000: episode: 192, duration: 30.697s, episode steps: 786, steps per second:  26, episode reward: 11.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.545 [0.000, 5.000],  loss: 0.006628, mae: 0.198351, mean_q: 0.259407, mean_eps: 0.916002
  133827/2000000: episode: 193, duration: 31.456s, episode steps: 806, steps per second:  26, episode reward:  9.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.514 [0.000, 5.000],  loss: 0.007025, mae: 0.196275, mean_q: 0.256323, mean_eps: 0.915498
  134673/2000000: episode: 194, duration: 33.101s, episode steps: 846, steps per second:  26, episode reward: 11.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.556 [0.000, 5.000],  loss: 0.007699, mae: 0.198053, mean_q: 0.259111, mean_eps: 0.914975
  135495/2000000: episode: 195, duration: 32.044s, episode steps: 822, steps per second:  26, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.545 [0.000, 5.000],  loss: 0.006964, mae: 0.195358, mean_q: 0.257718, mean_eps: 0.914447
  136298/2000000: episode: 196, duration: 31.301s, episode steps: 803, steps per second:  26, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.548 [0.000, 5.000],  loss: 0.006955, mae: 0.194329, mean_q: 0.255810, mean_eps: 0.913933
  137315/2000000: episode: 197, duration: 39.636s, episode steps: 1017, steps per second:  26, episode reward: 20.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.408 [0.000, 5.000],  loss: 0.006224, mae: 0.193527, mean_q: 0.253429, mean_eps: 0.913356
  137897/2000000: episode: 198, duration: 22.791s, episode steps: 582, steps per second:  26, episode reward:  5.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.529 [0.000, 5.000],  loss: 0.006356, mae: 0.197073, mean_q: 0.259908, mean_eps: 0.912850
  138468/2000000: episode: 199, duration: 22.341s, episode steps: 571, steps per second:  26, episode reward:  5.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.501 [0.000, 5.000],  loss: 0.007335, mae: 0.196697, mean_q: 0.260749, mean_eps: 0.912485
  139351/2000000: episode: 200, duration: 34.479s, episode steps: 883, steps per second:  26, episode reward: 14.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.471 [0.000, 5.000],  loss: 0.005852, mae: 0.193548, mean_q: 0.256060, mean_eps: 0.912025
  140164/2000000: episode: 201, duration: 32.028s, episode steps: 813, steps per second:  25, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.421 [0.000, 5.000],  loss: 0.006890, mae: 0.206238, mean_q: 0.272008, mean_eps: 0.911488
  140910/2000000: episode: 202, duration: 29.267s, episode steps: 746, steps per second:  25, episode reward: 15.000, mean reward:  0.020 [ 0.000,  1.000], mean action: 2.401 [0.000, 5.000],  loss: 0.007310, mae: 0.239728, mean_q: 0.313692, mean_eps: 0.910994
  142130/2000000: episode: 203, duration: 47.580s, episode steps: 1220, steps per second:  26, episode reward: 23.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.538 [0.000, 5.000],  loss: 0.007096, mae: 0.239027, mean_q: 0.312077, mean_eps: 0.910371
  142685/2000000: episode: 204, duration: 21.654s, episode steps: 555, steps per second:  26, episode reward: 12.000, mean reward:  0.022 [ 0.000,  1.000], mean action: 2.443 [0.000, 5.000],  loss: 0.007919, mae: 0.245533, mean_q: 0.320200, mean_eps: 0.909808
  143096/2000000: episode: 205, duration: 16.107s, episode steps: 411, steps per second:  26, episode reward:  7.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.550 [0.000, 5.000],  loss: 0.007107, mae: 0.240222, mean_q: 0.312581, mean_eps: 0.909503
  143853/2000000: episode: 206, duration: 29.716s, episode steps: 757, steps per second:  25, episode reward:  6.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.482 [0.000, 5.000],  loss: 0.007666, mae: 0.245046, mean_q: 0.319314, mean_eps: 0.909133
  144804/2000000: episode: 207, duration: 37.501s, episode steps: 951, steps per second:  25, episode reward: 16.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.594 [0.000, 5.000],  loss: 0.007443, mae: 0.239063, mean_q: 0.310629, mean_eps: 0.908592
  145650/2000000: episode: 208, duration: 33.008s, episode steps: 846, steps per second:  26, episode reward: 12.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.403 [0.000, 5.000],  loss: 0.008132, mae: 0.239935, mean_q: 0.311876, mean_eps: 0.908024
  146060/2000000: episode: 209, duration: 16.112s, episode steps: 410, steps per second:  25, episode reward:  5.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.632 [0.000, 5.000],  loss: 0.006550, mae: 0.236214, mean_q: 0.308802, mean_eps: 0.907626
  146523/2000000: episode: 210, duration: 18.207s, episode steps: 463, steps per second:  25, episode reward:  6.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.421 [0.000, 5.000],  loss: 0.007885, mae: 0.240119, mean_q: 0.313730, mean_eps: 0.907350
  147212/2000000: episode: 211, duration: 26.990s, episode steps: 689, steps per second:  26, episode reward: 11.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.509 [0.000, 5.000],  loss: 0.007044, mae: 0.239161, mean_q: 0.311455, mean_eps: 0.906985
  147743/2000000: episode: 212, duration: 20.832s, episode steps: 531, steps per second:  25, episode reward:  6.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.670 [0.000, 5.000],  loss: 0.006351, mae: 0.236920, mean_q: 0.307237, mean_eps: 0.906599
  148215/2000000: episode: 213, duration: 18.459s, episode steps: 472, steps per second:  26, episode reward:  6.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.553 [0.000, 5.000],  loss: 0.006644, mae: 0.235183, mean_q: 0.305033, mean_eps: 0.906281
  149113/2000000: episode: 214, duration: 35.106s, episode steps: 898, steps per second:  26, episode reward: 17.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.503 [0.000, 5.000],  loss: 0.006550, mae: 0.240999, mean_q: 0.313567, mean_eps: 0.905846
  149899/2000000: episode: 215, duration: 30.644s, episode steps: 786, steps per second:  26, episode reward: 10.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.574 [0.000, 5.000],  loss: 0.006739, mae: 0.239251, mean_q: 0.313044, mean_eps: 0.905313
  150545/2000000: episode: 216, duration: 26.628s, episode steps: 646, steps per second:  24, episode reward: 10.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.481 [0.000, 5.000],  loss: 0.007027, mae: 0.257355, mean_q: 0.334554, mean_eps: 0.904859
  151548/2000000: episode: 217, duration: 39.165s, episode steps: 1003, steps per second:  26, episode reward: 19.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.499 [0.000, 5.000],  loss: 0.007178, mae: 0.262595, mean_q: 0.340994, mean_eps: 0.904338
  151966/2000000: episode: 218, duration: 16.451s, episode steps: 418, steps per second:  25, episode reward:  7.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.459 [0.000, 5.000],  loss: 0.007160, mae: 0.259387, mean_q: 0.336198, mean_eps: 0.903888
  153573/2000000: episode: 219, duration: 62.843s, episode steps: 1607, steps per second:  26, episode reward: 16.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.467 [0.000, 5.000],  loss: 0.007050, mae: 0.264300, mean_q: 0.344137, mean_eps: 0.903246
  154672/2000000: episode: 220, duration: 43.201s, episode steps: 1099, steps per second:  25, episode reward: 18.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.516 [0.000, 5.000],  loss: 0.007663, mae: 0.265233, mean_q: 0.344923, mean_eps: 0.902389
  155658/2000000: episode: 221, duration: 38.790s, episode steps: 986, steps per second:  25, episode reward: 13.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.473 [0.000, 5.000],  loss: 0.006962, mae: 0.261492, mean_q: 0.338685, mean_eps: 0.901729
  156412/2000000: episode: 222, duration: 29.883s, episode steps: 754, steps per second:  25, episode reward:  8.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.497 [0.000, 5.000],  loss: 0.006656, mae: 0.262862, mean_q: 0.340934, mean_eps: 0.901178
  157048/2000000: episode: 223, duration: 25.101s, episode steps: 636, steps per second:  25, episode reward:  8.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.500 [0.000, 5.000],  loss: 0.006529, mae: 0.260218, mean_q: 0.337232, mean_eps: 0.900739
  158376/2000000: episode: 224, duration: 53.006s, episode steps: 1328, steps per second:  25, episode reward: 17.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.427 [0.000, 5.000],  loss: 0.007030, mae: 0.264268, mean_q: 0.343926, mean_eps: 0.900117
  158941/2000000: episode: 225, duration: 22.538s, episode steps: 565, steps per second:  25, episode reward:  6.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.377 [0.000, 5.000],  loss: 0.006639, mae: 0.267876, mean_q: 0.349156, mean_eps: 0.899517
  159653/2000000: episode: 226, duration: 28.239s, episode steps: 712, steps per second:  25, episode reward:  8.000, mean reward:  0.011 [ 0.000,  1.000], mean action: 2.563 [0.000, 5.000],  loss: 0.007237, mae: 0.261619, mean_q: 0.339866, mean_eps: 0.899111
  160454/2000000: episode: 227, duration: 31.848s, episode steps: 801, steps per second:  25, episode reward: 13.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.483 [0.000, 5.000],  loss: 0.007674, mae: 0.277818, mean_q: 0.360350, mean_eps: 0.898632
  161296/2000000: episode: 228, duration: 33.652s, episode steps: 842, steps per second:  25, episode reward: 14.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.387 [0.000, 5.000],  loss: 0.007132, mae: 0.290904, mean_q: 0.375338, mean_eps: 0.898113
  162152/2000000: episode: 229, duration: 33.971s, episode steps: 856, steps per second:  25, episode reward: 14.000, mean reward:  0.016 [ 0.000,  1.000], mean action: 2.467 [0.000, 5.000],  loss: 0.007485, mae: 0.288602, mean_q: 0.374443, mean_eps: 0.897576
  162612/2000000: episode: 230, duration: 18.385s, episode steps: 460, steps per second:  25, episode reward:  2.000, mean reward:  0.004 [ 0.000,  1.000], mean action: 2.415 [0.000, 5.000],  loss: 0.007240, mae: 0.288490, mean_q: 0.372827, mean_eps: 0.897159
  163473/2000000: episode: 231, duration: 34.648s, episode steps: 861, steps per second:  25, episode reward: 10.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.487 [0.000, 5.000],  loss: 0.007391, mae: 0.290652, mean_q: 0.376428, mean_eps: 0.896740
  164249/2000000: episode: 232, duration: 30.978s, episode steps: 776, steps per second:  25, episode reward: 16.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.469 [0.000, 5.000],  loss: 0.007389, mae: 0.288075, mean_q: 0.373272, mean_eps: 0.896221
  164828/2000000: episode: 233, duration: 23.091s, episode steps: 579, steps per second:  25, episode reward: 11.000, mean reward:  0.019 [ 0.000,  1.000], mean action: 2.632 [0.000, 5.000],  loss: 0.007511, mae: 0.291042, mean_q: 0.375531, mean_eps: 0.895793
  165504/2000000: episode: 234, duration: 28.205s, episode steps: 676, steps per second:  24, episode reward:  9.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.466 [0.000, 5.000],  loss: 0.006879, mae: 0.286888, mean_q: 0.372010, mean_eps: 0.895396
  166185/2000000: episode: 235, duration: 29.045s, episode steps: 681, steps per second:  23, episode reward:  8.000, mean reward:  0.012 [ 0.000,  1.000], mean action: 2.454 [0.000, 5.000],  loss: 0.006765, mae: 0.287242, mean_q: 0.371979, mean_eps: 0.894965
  166905/2000000: episode: 236, duration: 30.076s, episode steps: 720, steps per second:  24, episode reward:  9.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.483 [0.000, 5.000],  loss: 0.006935, mae: 0.289593, mean_q: 0.373938, mean_eps: 0.894521
  167561/2000000: episode: 237, duration: 26.534s, episode steps: 656, steps per second:  25, episode reward: 11.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.523 [0.000, 5.000],  loss: 0.007557, mae: 0.283427, mean_q: 0.365841, mean_eps: 0.894085
  168049/2000000: episode: 238, duration: 22.411s, episode steps: 488, steps per second:  22, episode reward:  5.000, mean reward:  0.010 [ 0.000,  1.000], mean action: 2.443 [0.000, 5.000],  loss: 0.007888, mae: 0.287609, mean_q: 0.372050, mean_eps: 0.893723
  168878/2000000: episode: 239, duration: 34.255s, episode steps: 829, steps per second:  24, episode reward: 12.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.534 [0.000, 5.000],  loss: 0.006741, mae: 0.285720, mean_q: 0.370459, mean_eps: 0.893306
  169215/2000000: episode: 240, duration: 14.548s, episode steps: 337, steps per second:  23, episode reward:  3.000, mean reward:  0.009 [ 0.000,  1.000], mean action: 2.312 [0.000, 5.000],  loss: 0.006958, mae: 0.289451, mean_q: 0.375026, mean_eps: 0.892938
  169915/2000000: episode: 241, duration: 28.715s, episode steps: 700, steps per second:  24, episode reward: 10.000, mean reward:  0.014 [ 0.000,  1.000], mean action: 2.387 [0.000, 5.000],  loss: 0.006975, mae: 0.286293, mean_q: 0.371734, mean_eps: 0.892609
  170696/2000000: episode: 242, duration: 31.915s, episode steps: 781, steps per second:  24, episode reward: 22.000, mean reward:  0.028 [ 0.000,  1.000], mean action: 2.458 [0.000, 5.000],  loss: 0.007852, mae: 0.312968, mean_q: 0.405922, mean_eps: 0.892141
  171555/2000000: episode: 243, duration: 34.493s, episode steps: 859, steps per second:  25, episode reward: 13.000, mean reward:  0.015 [ 0.000,  1.000], mean action: 2.477 [0.000, 5.000],  loss: 0.007923, mae: 0.311038, mean_q: 0.404512, mean_eps: 0.891621
  172170/2000000: episode: 244, duration: 24.723s, episode steps: 615, steps per second:  25, episode reward:  5.000, mean reward:  0.008 [ 0.000,  1.000], mean action: 2.515 [0.000, 5.000],  loss: 0.008249, mae: 0.311635, mean_q: 0.404874, mean_eps: 0.891154
  172951/2000000: episode: 245, duration: 31.337s, episode steps: 781, steps per second:  25, episode reward: 10.000, mean reward:  0.013 [ 0.000,  1.000], mean action: 2.533 [0.000, 5.000],  loss: 0.007730, mae: 0.313288, mean_q: 0.406308, mean_eps: 0.890712
  173820/2000000: episode: 246, duration: 34.735s, episode steps: 869, steps per second:  25, episode reward: 15.000, mean reward:  0.017 [ 0.000,  1.000], mean action: 2.455 [0.000, 5.000],  loss: 0.007575, mae: 0.312103, mean_q: 0.403391, mean_eps: 0.890190
  174290/2000000: episode: 247, duration: 18.800s, episode steps: 470, steps per second:  25, episode reward: 10.000, mean reward:  0.021 [ 0.000,  1.000], mean action: 2.402 [0.000, 5.000],  loss: 0.007763, mae: 0.310264, mean_q: 0.402374, mean_eps: 0.889766
